,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
52417,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,900.0,1200.0,1.3333333333333333
52418,maharashtra,rabi,soyabean,20,60,20,5.44,70.11,25.6,141200.0,132100.0,0.9355524079320112
52419,maharashtra,whole year,cotton,120,40,20,5.6,714.6799999999998,26.454545454545453,198700.0,149300.0,0.7513839959738299
52420,maharashtra,kharif,jowar,80,40,40,5.4,607.48,26.366666666666664,10700.0,10400.0,0.97196261682243
52421,maharashtra,kharif,rice,80,40,40,5.66,607.48,26.366666666666664,142500.0,107200.0,0.752280701754386
52422,maharashtra,rabi,jowar,80,40,40,5.6,70.11,25.6,20400.0,6600.0,0.3235294117647059
52423,maharashtra,rabi,soyabean,20,60,20,5.44,70.11,25.6,164600.0,161500.0,0.9811664641555286
52424,maharashtra,rabi,wheat,60,30,30,6.1,70.11,25.6,21300.0,12000.0,0.5633802816901409
52425,maharashtra,summer,rice,80,40,40,5.34,37.09,27.96666666666667,500.0,1100.0,2.2
52426,maharashtra,whole year,cotton,120,40,20,5.36,714.6799999999998,26.454545454545453,49900.0,48400.0,0.969939879759519
52427,maharashtra,kharif,jowar,80,40,40,5.34,607.48,26.366666666666664,29600.0,43800.0,1.4797297297297298
52428,maharashtra,kharif,maize,80,40,20,5.56,607.48,26.366666666666664,8900.0,21100.0,2.3707865168539324
52429,maharashtra,kharif,moong,20,40,20,5.64,607.48,26.366666666666664,22700.0,11500.0,0.5066079295154186
52430,maharashtra,kharif,ragi,50,40,20,5.52,607.48,26.366666666666664,5900.0,6900.0,1.1694915254237288
52431,maharashtra,kharif,rice,80,40,40,5.62,607.48,26.366666666666664,5100.0,5400.0,1.0588235294117647
52432,maharashtra,kharif,sesamum,30,15,30,6.36,607.48,26.366666666666664,10400.0,3200.0,0.3076923076923077
52433,maharashtra,rabi,jowar,80,40,40,5.5,70.11,25.6,8600.0,12500.0,1.4534883720930232
52434,maharashtra,rabi,maize,80,40,20,5.58,70.11,25.6,700.0,2200.0,3.142857142857143
52435,maharashtra,rabi,soyabean,20,60,20,5.56,70.11,25.6,1700.0,2900.0,1.7058823529411764
52436,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,22000.0,38800.0,1.7636363636363637
52437,maharashtra,whole year,cotton,120,40,20,5.4,714.6799999999998,26.454545454545453,71800.0,88300.0,1.229805013927577
52438,maharashtra,kharif,maize,80,40,20,5.32,607.48,26.366666666666664,2300.0,2800.0,1.2173913043478262
52439,maharashtra,kharif,rice,80,40,40,5.36,607.48,26.366666666666664,145200.0,125200.0,0.8622589531680441
52440,maharashtra,rabi,jowar,80,40,40,5.34,70.11,25.6,5500.0,1600.0,0.2909090909090909
52441,maharashtra,rabi,sesamum,30,15,30,6.4,70.11,25.6,2100.0,500.0,0.238095238095238
52442,maharashtra,rabi,soyabean,20,60,20,5.46,70.11,25.6,3100.0,3100.0,1.0
52443,maharashtra,rabi,wheat,60,30,30,6.4,70.11,25.6,600.0,300.0,0.5
52444,maharashtra,summer,rice,80,40,40,5.68,37.09,27.96666666666667,700.0,1000.0,1.4285714285714286
52445,maharashtra,whole year,cotton,120,40,20,5.62,714.6799999999998,26.454545454545453,100.0,100.0,1.0
52446,maharashtra,kharif,rice,80,40,40,5.48,607.48,26.366666666666664,162500.0,97600.0,0.6006153846153847
52447,maharashtra,rabi,soyabean,20,60,20,5.64,70.11,25.6,100.0,100.0,1.0
52448,maharashtra,rabi,wheat,60,30,30,6.4,70.11,25.6,2300.0,1600.0,0.6956521739130435
52449,maharashtra,summer,rice,80,40,40,5.68,37.09,27.96666666666667,1300.0,2800.0,2.1538461538461537
52450,maharashtra,kharif,jowar,80,40,40,5.4,607.48,26.366666666666664,66700.0,50100.0,0.7511244377811095
52451,maharashtra,kharif,moong,20,40,20,5.62,607.48,26.366666666666664,18200.0,6200.0,0.3406593406593406
52452,maharashtra,kharif,rice,80,40,40,5.6,607.48,26.366666666666664,7800.0,1800.0,0.2307692307692307
52453,maharashtra,kharif,sesamum,30,15,30,6.42,607.48,26.366666666666664,3300.0,600.0,0.1818181818181818
52454,maharashtra,kharif,sunflower,50,60,30,5.4,607.48,26.366666666666664,500.0,100.0,0.2
52455,maharashtra,rabi,jowar,80,40,40,5.38,70.11,25.6,22100.0,14000.0,0.6334841628959276
52456,maharashtra,rabi,soyabean,20,60,20,5.5,70.11,25.6,129300.0,103500.0,0.8004640371229699
52457,maharashtra,rabi,sunflower,50,60,30,5.5,70.11,25.6,11100.0,5200.0,0.4684684684684684
52458,maharashtra,rabi,wheat,60,30,30,6.9,70.11,25.6,28500.0,39000.0,1.368421052631579
52459,maharashtra,whole year,cotton,120,40,20,5.6,714.6799999999998,26.454545454545453,71300.0,65700.0,0.9214586255259468
52460,maharashtra,kharif,jowar,80,40,40,5.68,607.48,26.366666666666664,132500.0,242400.0,1.829433962264151
52461,maharashtra,kharif,maize,80,40,20,5.62,607.48,26.366666666666664,19500.0,40200.0,2.0615384615384613
52462,maharashtra,kharif,moong,20,40,20,5.68,607.48,26.366666666666664,36900.0,13900.0,0.3766937669376693
52463,maharashtra,kharif,rice,80,40,40,5.64,607.48,26.366666666666664,400.0,400.0,1.0
52464,maharashtra,kharif,sesamum,30,15,30,6.68,607.48,26.366666666666664,25800.0,7500.0,0.2906976744186046
52465,maharashtra,rabi,jowar,80,40,40,5.5,70.11,25.6,39300.0,62400.0,1.5877862595419847
52466,maharashtra,rabi,maize,80,40,20,5.64,70.11,25.6,1200.0,2700.0,2.25
52467,maharashtra,rabi,soyabean,20,60,20,5.48,70.11,25.6,8500.0,18000.0,2.117647058823529
52468,maharashtra,rabi,wheat,60,30,30,6.1,70.11,25.6,38400.0,77700.0,2.0234375
52469,maharashtra,summer,maize,80,40,20,5.36,37.09,27.96666666666667,600.0,1100.0,1.8333333333333333
52470,maharashtra,whole year,cotton,120,40,20,5.58,714.6799999999998,26.454545454545453,396100.0,616600.0,1.5566776066649837
52471,maharashtra,kharif,jowar,80,40,40,5.68,607.48,26.366666666666664,14700.0,14600.0,0.9931972789115646
52472,maharashtra,kharif,maize,80,40,20,5.54,607.48,26.366666666666664,57300.0,105700.0,1.844677137870855
52473,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,50100.0,18300.0,0.3652694610778443
52474,maharashtra,kharif,rice,80,40,40,5.34,607.48,26.366666666666664,500.0,200.0,0.4
52475,maharashtra,kharif,sesamum,30,15,30,6.38,607.48,26.366666666666664,3100.0,700.0,0.2258064516129032
52476,maharashtra,kharif,sunflower,50,60,30,5.54,607.48,26.366666666666664,4400.0,2300.0,0.5227272727272727
52477,maharashtra,rabi,jowar,80,40,40,5.66,70.11,25.6,156200.0,116300.0,0.7445582586427657
52478,maharashtra,rabi,maize,80,40,20,5.62,70.11,25.6,3600.0,4000.0,1.1111111111111112
52479,maharashtra,rabi,soyabean,20,60,20,5.4,70.11,25.6,15900.0,15000.0,0.9433962264150944
52480,maharashtra,rabi,sunflower,50,60,30,5.42,70.11,25.6,5900.0,2800.0,0.4745762711864407
52481,maharashtra,rabi,wheat,60,30,30,7.0,70.11,25.6,19500.0,27400.0,1.405128205128205
52482,maharashtra,whole year,cotton,120,40,20,5.42,714.6799999999998,26.454545454545453,174000.0,206500.0,1.1867816091954022
52483,maharashtra,kharif,jowar,80,40,40,5.42,607.48,26.366666666666664,8000.0,17200.0,2.15
52484,maharashtra,kharif,maize,80,40,20,5.34,607.48,26.366666666666664,2500.0,5900.0,2.36
52485,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,2900.0,1300.0,0.4482758620689655
52486,maharashtra,kharif,ragi,50,40,20,5.52,607.48,26.366666666666664,23800.0,30400.0,1.2773109243697478
52487,maharashtra,kharif,rice,80,40,40,5.4,607.48,26.366666666666664,110500.0,279100.0,2.52579185520362
52488,maharashtra,rabi,jowar,80,40,40,5.48,70.11,25.6,11800.0,18000.0,1.5254237288135593
52489,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,6100.0,17300.0,2.836065573770492
52490,maharashtra,rabi,soyabean,20,60,20,5.66,70.11,25.6,74700.0,115900.0,1.5515394912985274
52491,maharashtra,rabi,wheat,60,30,30,6.1,70.11,25.6,9200.0,19400.0,2.108695652173913
52492,maharashtra,summer,maize,80,40,20,5.54,37.09,27.96666666666667,700.0,1300.0,1.8571428571428568
52493,maharashtra,summer,rice,80,40,40,5.68,37.09,27.96666666666667,600.0,2200.0,3.6666666666666665
52494,maharashtra,summer,sunflower,50,60,30,5.52,37.09,27.96666666666667,500.0,800.0,1.6
52495,maharashtra,kharif,jowar,80,40,40,5.34,607.48,26.366666666666664,139700.0,137800.0,0.9863994273443092
52496,maharashtra,kharif,maize,80,40,20,5.56,607.48,26.366666666666664,4000.0,3800.0,0.95
52497,maharashtra,kharif,moong,20,40,20,5.42,607.48,26.366666666666664,26300.0,3700.0,0.1406844106463878
52498,maharashtra,kharif,rice,80,40,40,5.46,607.48,26.366666666666664,19900.0,6200.0,0.3115577889447236
52499,maharashtra,kharif,sesamum,30,15,30,6.38,607.48,26.366666666666664,7800.0,800.0,0.1025641025641025
52500,maharashtra,kharif,sunflower,50,60,30,5.46,607.48,26.366666666666664,17000.0,7700.0,0.4529411764705882
52501,maharashtra,rabi,jowar,80,40,40,5.66,70.11,25.6,31400.0,19300.0,0.6146496815286624
52502,maharashtra,rabi,maize,80,40,20,5.46,70.11,25.6,1300.0,1800.0,1.3846153846153846
52503,maharashtra,rabi,soyabean,20,60,20,5.46,70.11,25.6,152800.0,88900.0,0.5818062827225131
52504,maharashtra,rabi,sunflower,50,60,30,5.54,70.11,25.6,51600.0,29600.0,0.5736434108527132
52505,maharashtra,rabi,wheat,60,30,30,6.5,70.11,25.6,27000.0,27500.0,1.0185185185185186
52506,maharashtra,summer,maize,80,40,20,5.38,37.09,27.96666666666667,400.0,400.0,1.0
52507,maharashtra,whole year,cotton,120,40,20,5.56,714.6799999999998,26.454545454545453,7000.0,6700.0,0.9571428571428572
52508,maharashtra,kharif,jowar,80,40,40,5.48,607.48,26.366666666666664,40500.0,29400.0,0.725925925925926
52509,maharashtra,kharif,maize,80,40,20,5.38,607.48,26.366666666666664,400.0,500.0,1.25
52510,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,2400.0,900.0,0.375
52511,maharashtra,kharif,rice,80,40,40,5.4,607.48,26.366666666666664,43100.0,41200.0,0.9559164733178654
52512,maharashtra,kharif,sesamum,30,15,30,6.56,607.48,26.366666666666664,200.0,0.0,0.0
52513,maharashtra,rabi,jowar,80,40,40,5.4,70.11,25.6,4800.0,2200.0,0.4583333333333333
52514,maharashtra,rabi,soyabean,20,60,20,5.5,70.11,25.6,234800.0,172100.0,0.7329642248722317
52515,maharashtra,rabi,wheat,60,30,30,6.8,70.11,25.6,31800.0,34700.0,1.0911949685534592
52516,maharashtra,whole year,cotton,120,40,20,5.66,714.6799999999998,26.454545454545453,75300.0,104300.0,1.3851261620185924
52517,maharashtra,kharif,jowar,80,40,40,5.64,607.48,26.366666666666664,165300.0,212700.0,1.2867513611615244
52518,maharashtra,kharif,maize,80,40,20,5.54,607.48,26.366666666666664,700.0,700.0,1.0
52519,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,30200.0,14600.0,0.4834437086092715
52520,maharashtra,kharif,rice,80,40,40,5.44,607.48,26.366666666666664,16400.0,8200.0,0.5
52521,maharashtra,kharif,sesamum,30,15,30,6.68,607.48,26.366666666666664,5700.0,1000.0,0.175438596491228
52522,maharashtra,kharif,sunflower,50,60,30,5.36,607.48,26.366666666666664,6100.0,2600.0,0.4262295081967213
52523,maharashtra,rabi,jowar,80,40,40,5.32,70.11,25.6,32600.0,27800.0,0.852760736196319
52524,maharashtra,rabi,maize,80,40,20,5.68,70.11,25.6,700.0,1000.0,1.4285714285714286
52525,maharashtra,rabi,soyabean,20,60,20,5.38,70.11,25.6,110300.0,103500.0,0.9383499546690844
52526,maharashtra,rabi,sunflower,50,60,30,5.54,70.11,25.6,14300.0,6200.0,0.4335664335664335
52527,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,31600.0,38500.0,1.2183544303797469
52528,maharashtra,summer,sunflower,50,60,30,5.44,37.09,27.96666666666667,1400.0,1000.0,0.7142857142857143
52529,maharashtra,whole year,cotton,120,40,20,5.56,714.6799999999998,26.454545454545453,233200.0,194900.0,0.8357632933104632
52530,maharashtra,kharif,jowar,80,40,40,5.46,607.48,26.366666666666664,29700.0,28200.0,0.9494949494949496
52531,maharashtra,kharif,maize,80,40,20,5.64,607.48,26.366666666666664,19900.0,27900.0,1.4020100502512562
52532,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,15900.0,7300.0,0.4591194968553459
52533,maharashtra,kharif,rice,80,40,40,5.36,607.48,26.366666666666664,21200.0,9700.0,0.4575471698113207
52534,maharashtra,kharif,sunflower,50,60,30,5.56,607.48,26.366666666666664,900.0,500.0,0.5555555555555556
52535,maharashtra,rabi,jowar,80,40,40,5.4,70.11,25.6,28500.0,22900.0,0.8035087719298246
52536,maharashtra,rabi,maize,80,40,20,5.34,70.11,25.6,300.0,700.0,2.333333333333333
52537,maharashtra,rabi,soyabean,20,60,20,5.32,70.11,25.6,4000.0,5100.0,1.275
52538,maharashtra,rabi,wheat,60,30,30,6.9,70.11,25.6,10900.0,15200.0,1.3944954128440368
52539,maharashtra,whole year,cotton,120,40,20,5.46,714.6799999999998,26.454545454545453,38100.0,34400.0,0.9028871391076116
52540,maharashtra,kharif,jowar,80,40,40,5.62,607.48,26.366666666666664,6500.0,8000.0,1.2307692307692308
52541,maharashtra,kharif,maize,80,40,20,5.34,607.48,26.366666666666664,39200.0,85700.0,2.186224489795918
52542,maharashtra,kharif,moong,20,40,20,5.64,607.48,26.366666666666664,9700.0,10000.0,1.0309278350515465
52543,maharashtra,kharif,ragi,50,40,20,5.38,607.48,26.366666666666664,41400.0,40200.0,0.9710144927536232
52544,maharashtra,kharif,rice,80,40,40,5.42,607.48,26.366666666666664,50800.0,70200.0,1.3818897637795275
52545,maharashtra,rabi,jowar,80,40,40,5.6,70.11,25.6,10500.0,5500.0,0.5238095238095238
52546,maharashtra,rabi,maize,80,40,20,5.38,70.11,25.6,900.0,1400.0,1.5555555555555556
52547,maharashtra,rabi,soyabean,20,60,20,5.5,70.11,25.6,20300.0,37400.0,1.8423645320197044
52548,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,55600.0,81300.0,1.462230215827338
52549,maharashtra,summer,maize,80,40,20,5.48,37.09,27.96666666666667,200.0,400.0,2.0
52550,maharashtra,whole year,cotton,120,40,20,5.38,714.6799999999998,26.454545454545453,14100.0,20000.0,1.4184397163120568
52551,maharashtra,kharif,jowar,80,40,40,5.38,607.48,26.366666666666664,77800.0,57800.0,0.7429305912596401
52552,maharashtra,kharif,maize,80,40,20,5.38,607.48,26.366666666666664,12100.0,9600.0,0.7933884297520661
52553,maharashtra,kharif,moong,20,40,20,5.32,607.48,26.366666666666664,22400.0,10400.0,0.4642857142857143
52554,maharashtra,kharif,rice,80,40,40,5.58,607.48,26.366666666666664,18500.0,6700.0,0.3621621621621622
52555,maharashtra,kharif,sesamum,30,15,30,6.62,607.48,26.366666666666664,6200.0,1600.0,0.2580645161290322
52556,maharashtra,kharif,sunflower,50,60,30,5.36,607.48,26.366666666666664,23600.0,9800.0,0.4152542372881356
52557,maharashtra,rabi,jowar,80,40,40,5.42,70.11,25.6,255700.0,144500.0,0.5651153695737192
52558,maharashtra,rabi,rapeseed,50,40,20,5.18,70.11,25.6,500.0,200.0,0.4
52559,maharashtra,rabi,soyabean,20,60,20,5.56,70.11,25.6,27200.0,33300.0,1.224264705882353
52560,maharashtra,rabi,sunflower,50,60,30,5.34,70.11,25.6,40400.0,23700.0,0.5866336633663366
52561,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,25700.0,19900.0,0.77431906614786
52562,maharashtra,summer,maize,80,40,20,5.46,37.09,27.96666666666667,500.0,500.0,1.0
52563,maharashtra,summer,sunflower,50,60,30,5.62,37.09,27.96666666666667,900.0,400.0,0.4444444444444444
52564,maharashtra,whole year,cotton,120,40,20,5.34,714.6799999999998,26.454545454545453,5700.0,5300.0,0.9298245614035088
52565,maharashtra,kharif,jowar,80,40,40,5.68,607.48,26.366666666666664,94600.0,72900.0,0.7706131078224101
52566,maharashtra,kharif,maize,80,40,20,5.36,607.48,26.366666666666664,1700.0,1600.0,0.9411764705882352
52567,maharashtra,kharif,moong,20,40,20,5.38,607.48,26.366666666666664,77100.0,20600.0,0.2671854734111543
52568,maharashtra,kharif,rice,80,40,40,5.64,607.48,26.366666666666664,9900.0,3100.0,0.3131313131313131
52569,maharashtra,kharif,sesamum,30,15,30,6.52,607.48,26.366666666666664,4900.0,900.0,0.1836734693877551
52570,maharashtra,kharif,sunflower,50,60,30,5.38,607.48,26.366666666666664,4700.0,1900.0,0.4042553191489361
52571,maharashtra,rabi,jowar,80,40,40,5.66,70.11,25.6,175200.0,72300.0,0.4126712328767123
52572,maharashtra,rabi,maize,80,40,20,5.42,70.11,25.6,600.0,800.0,1.3333333333333333
52573,maharashtra,rabi,soyabean,20,60,20,5.64,70.11,25.6,48500.0,30300.0,0.6247422680412371
52574,maharashtra,rabi,sunflower,50,60,30,5.6,70.11,25.6,9500.0,4300.0,0.4526315789473684
52575,maharashtra,rabi,wheat,60,30,30,6.3,70.11,25.6,33900.0,27800.0,0.8200589970501475
52576,maharashtra,whole year,cotton,120,40,20,5.46,714.6799999999998,26.454545454545453,198000.0,172700.0,0.8722222222222222
52577,maharashtra,kharif,jowar,80,40,40,5.48,607.48,26.366666666666664,3200.0,3400.0,1.0625
52578,maharashtra,kharif,maize,80,40,20,5.58,607.48,26.366666666666664,7000.0,13600.0,1.9428571428571428
52579,maharashtra,kharif,moong,20,40,20,5.38,607.48,26.366666666666664,6400.0,2300.0,0.359375
52580,maharashtra,kharif,ragi,50,40,20,5.54,607.48,26.366666666666664,13600.0,11000.0,0.8088235294117647
52581,maharashtra,kharif,rice,80,40,40,5.64,607.48,26.366666666666664,67600.0,85100.0,1.2588757396449703
52582,maharashtra,kharif,sesamum,30,15,30,6.56,607.48,26.366666666666664,2700.0,900.0,0.3333333333333333
52583,maharashtra,rabi,jowar,80,40,40,5.44,70.11,25.6,428100.0,227800.0,0.5321186638635833
52584,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,6200.0,16600.0,2.677419354838709
52585,maharashtra,rabi,soyabean,20,60,20,5.64,70.11,25.6,1200.0,3600.0,3.0
52586,maharashtra,rabi,sunflower,50,60,30,5.38,70.11,25.6,1800.0,1000.0,0.5555555555555556
52587,maharashtra,rabi,wheat,60,30,30,6.9,70.11,25.6,52500.0,86900.0,1.6552380952380952
52588,maharashtra,summer,maize,80,40,20,5.56,37.09,27.96666666666667,2100.0,3500.0,1.6666666666666667
52589,maharashtra,summer,sunflower,50,60,30,5.6,37.09,27.96666666666667,300.0,300.0,1.0
52590,maharashtra,whole year,cotton,120,40,20,5.34,714.6799999999998,26.454545454545453,100.0,200.0,2.0
52591,maharashtra,kharif,ragi,50,40,20,5.36,607.48,26.366666666666664,10900.0,8300.0,0.7614678899082569
52592,maharashtra,kharif,rice,80,40,40,5.4,607.48,26.366666666666664,124500.0,275900.0,2.2160642570281124
52593,maharashtra,summer,rice,80,40,40,5.48,37.09,27.96666666666667,8500.0,21300.0,2.5058823529411764
52594,maharashtra,kharif,ragi,50,40,20,5.32,607.48,26.366666666666664,17600.0,20700.0,1.1761363636363635
52595,maharashtra,kharif,rice,80,40,40,5.4,607.48,26.366666666666664,79100.0,186500.0,2.3577749683944376
52596,maharashtra,kharif,sesamum,30,15,30,6.38,607.48,26.366666666666664,100.0,0.0,0.0
52597,maharashtra,summer,rice,80,40,40,5.34,37.09,27.96666666666667,200.0,700.0,3.5
52598,maharashtra,kharif,jowar,80,40,40,5.62,607.48,26.366666666666664,112800.0,205000.0,1.8173758865248224
52599,maharashtra,kharif,maize,80,40,20,5.38,607.48,26.366666666666664,13400.0,29200.0,2.1791044776119404
52600,maharashtra,kharif,moong,20,40,20,5.46,607.48,26.366666666666664,6800.0,2000.0,0.2941176470588235
52601,maharashtra,kharif,ragi,50,40,20,5.38,607.48,26.366666666666664,400.0,500.0,1.25
52602,maharashtra,kharif,rice,80,40,40,5.38,607.48,26.366666666666664,17700.0,44200.0,2.4971751412429377
52603,maharashtra,kharif,sunflower,50,60,30,5.62,607.48,26.366666666666664,3500.0,1800.0,0.5142857142857142
52604,maharashtra,rabi,jowar,80,40,40,5.66,70.11,25.6,153200.0,81300.0,0.5306788511749347
52605,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,8500.0,15900.0,1.8705882352941177
52606,maharashtra,rabi,soyabean,20,60,20,5.36,70.11,25.6,82600.0,150100.0,1.8171912832929784
52607,maharashtra,rabi,sunflower,50,60,30,5.62,70.11,25.6,7300.0,4100.0,0.5616438356164384
52608,maharashtra,rabi,wheat,60,30,30,6.3,70.11,25.6,29400.0,50200.0,1.7074829931972788
52609,maharashtra,summer,maize,80,40,20,5.4,37.09,27.96666666666667,1800.0,2700.0,1.5
52610,maharashtra,whole year,cotton,120,40,20,5.68,714.6799999999998,26.454545454545453,1300.0,200.0,0.1538461538461538
52611,maharashtra,kharif,jowar,80,40,40,5.66,607.48,26.366666666666664,63900.0,110300.0,1.726134585289515
52612,maharashtra,kharif,maize,80,40,20,5.5,607.48,26.366666666666664,9900.0,13400.0,1.3535353535353536
52613,maharashtra,kharif,moong,20,40,20,5.42,607.48,26.366666666666664,5300.0,3500.0,0.660377358490566
52614,maharashtra,kharif,ragi,50,40,20,5.64,607.48,26.366666666666664,9100.0,7500.0,0.8241758241758241
52615,maharashtra,kharif,rice,80,40,40,5.52,607.48,26.366666666666664,44100.0,72900.0,1.653061224489796
52616,maharashtra,kharif,sunflower,50,60,30,5.5,607.48,26.366666666666664,2700.0,1400.0,0.5185185185185185
52617,maharashtra,rabi,jowar,80,40,40,5.56,70.11,25.6,151000.0,130100.0,0.8615894039735099
52618,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,4900.0,13900.0,2.836734693877551
52619,maharashtra,rabi,soyabean,20,60,20,5.66,70.11,25.6,26400.0,48500.0,1.837121212121212
52620,maharashtra,rabi,sunflower,50,60,30,5.4,70.11,25.6,1400.0,800.0,0.5714285714285714
52621,maharashtra,rabi,wheat,60,30,30,7.0,70.11,25.6,38100.0,68300.0,1.792650918635171
52622,maharashtra,summer,maize,80,40,20,5.68,37.09,27.96666666666667,1300.0,2200.0,1.6923076923076923
52623,maharashtra,whole year,cotton,120,40,20,5.36,714.6799999999998,26.454545454545453,600.0,600.0,1.0
52624,maharashtra,kharif,ragi,50,40,20,5.36,607.48,26.366666666666664,2700.0,3000.0,1.1111111111111112
52625,maharashtra,kharif,rice,80,40,40,5.44,607.48,26.366666666666664,74500.0,210800.0,2.829530201342282
52626,maharashtra,kharif,jowar,80,40,40,5.38,607.48,26.366666666666664,400.0,300.0,0.75
52627,maharashtra,kharif,maize,80,40,20,5.5,607.48,26.366666666666664,13100.0,14500.0,1.1068702290076335
52628,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.366666666666664,3700.0,2700.0,0.7297297297297297
52629,maharashtra,kharif,rice,80,40,40,5.62,607.48,26.366666666666664,400.0,100.0,0.25
52630,maharashtra,kharif,sunflower,50,60,30,5.46,607.48,26.366666666666664,12700.0,6700.0,0.5275590551181102
52631,maharashtra,rabi,jowar,80,40,40,5.4,70.11,25.6,686900.0,302600.0,0.4405299170184888
52632,maharashtra,rabi,maize,80,40,20,5.52,70.11,25.6,13000.0,21400.0,1.646153846153846
52633,maharashtra,rabi,soyabean,20,60,20,5.56,70.11,25.6,2100.0,4700.0,2.238095238095238
52634,maharashtra,rabi,sunflower,50,60,30,5.34,70.11,25.6,25200.0,14000.0,0.5555555555555556
52635,maharashtra,rabi,wheat,60,30,30,6.9,70.11,25.6,50100.0,56200.0,1.1217564870259482
52636,maharashtra,summer,maize,80,40,20,5.52,37.09,27.96666666666667,1600.0,2500.0,1.5625
52637,maharashtra,whole year,cotton,120,40,20,5.36,714.6799999999998,26.454545454545453,1000.0,1900.0,1.9
52638,maharashtra,kharif,moong,20,40,20,5.54,607.48,26.366666666666664,800.0,400.0,0.5
52639,maharashtra,kharif,ragi,50,40,20,5.42,607.48,26.366666666666664,15900.0,16000.0,1.0062893081761006
52640,maharashtra,kharif,rice,80,40,40,5.66,607.48,26.366666666666664,138600.0,328800.0,2.3722943722943723
52641,maharashtra,summer,rice,80,40,40,5.52,37.09,27.96666666666667,2400.0,6600.0,2.75
52642,maharashtra,kharif,jowar,80,40,40,5.38,607.48,26.366666666666664,25200.0,22600.0,0.8968253968253969
52643,maharashtra,kharif,moong,20,40,20,5.52,607.48,26.366666666666664,900.0,500.0,0.5555555555555556
52644,maharashtra,kharif,sesamum,30,15,30,6.32,607.48,26.366666666666664,500.0,100.0,0.2
52645,maharashtra,rabi,soyabean,20,60,20,5.32,70.11,25.6,195500.0,202000.0,1.0332480818414322
52646,maharashtra,rabi,wheat,60,30,30,6.8,70.11,25.6,15500.0,18100.0,1.167741935483871
52647,maharashtra,whole year,cotton,120,40,20,5.38,714.6799999999998,26.454545454545453,99800.0,128800.0,1.2905811623246493
52648,maharashtra,kharif,jowar,80,40,40,5.36,607.48,26.366666666666664,52500.0,53300.0,1.0152380952380953
52649,maharashtra,kharif,moong,20,40,20,5.32,607.48,26.366666666666664,42200.0,19400.0,0.4597156398104265
52650,maharashtra,kharif,sesamum,30,15,30,6.34,607.48,26.366666666666664,1600.0,300.0,0.1875
52651,maharashtra,rabi,soyabean,20,60,20,5.58,70.11,25.6,185100.0,164700.0,0.8897893030794165
52652,maharashtra,rabi,wheat,60,30,30,6.6,70.11,25.6,3000.0,2200.0,0.7333333333333333
52653,maharashtra,whole year,cotton,120,40,20,5.54,714.6799999999998,26.454545454545453,67800.0,48600.0,0.7168141592920354
52654,maharashtra,kharif,jowar,80,40,40,5.6,607.48,26.366666666666664,115100.0,113000.0,0.9817549956559514
52655,maharashtra,kharif,moong,20,40,20,5.58,607.48,26.366666666666664,32600.0,8500.0,0.2607361963190184
52656,maharashtra,kharif,rice,80,40,40,5.58,607.48,26.366666666666664,2400.0,800.0,0.3333333333333333
52657,maharashtra,kharif,sesamum,30,15,30,6.36,607.48,26.366666666666664,4300.0,700.0,0.1627906976744186
52658,maharashtra,rabi,soyabean,20,60,20,5.62,70.11,25.6,176300.0,94600.0,0.5365853658536586
52659,maharashtra,rabi,wheat,60,30,30,7.0,70.11,25.6,5100.0,5000.0,0.9803921568627452
52660,maharashtra,whole year,cotton,120,40,20,5.66,714.6799999999998,26.454545454545453,332800.0,286300.0,0.8602764423076923
52661,manipur,kharif,rice,80,40,40,5.64,702.459,27.23333333333333,21740.0,63390.0,2.9158233670653173
52662,manipur,rabi,rapeseed,50,40,20,4.82,40.023,23.14,90.0,40.0,0.4444444444444444
52663,manipur,whole year,banana,100,75,50,6.58,1350.025,26.018181818181823,10.0,130.0,13.0
52664,manipur,whole year,potato,180,60,90,4.94,1350.025,26.018181818181823,190.0,990.0,5.2105263157894735
52665,manipur,whole year,turmeric,25,60,100,4.94,1350.025,26.018181818181823,220.0,150.0,0.6818181818181818
52666,manipur,kharif,maize,80,40,20,5.34,702.459,27.23333333333333,280.0,870.0,3.107142857142857
52667,manipur,kharif,rice,80,40,40,5.34,702.459,27.23333333333333,8230.0,18740.0,2.277035236938032
