State_Name,Crop_Type,Crop,rainfall,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
uttar pradesh,summer,Urad,34.81,231.0,113.0,0.48917748917748916
uttar pradesh,whole year,Potato,689.88,1548.0,25167.0,16.257751937984494
uttar pradesh,whole year,Sannhamp,689.88,118.0,35.0,0.2966101694915254
uttar pradesh,whole year,Sugarcane,689.88,71161.0,3570574.0,50.175995278312556
uttar pradesh,whole year,Turmeric,689.88,383.0,693.0,1.8093994778067886
uttar pradesh,kharif,Arhar/Tur,579.75,27.0,31.0,1.1481481481481481
uttar pradesh,kharif,Groundnut,579.75,6702.0,6555.0,0.9780662488809311
uttar pradesh,kharif,Jowar,579.75,7541.0,9962.0,1.3210449542500995
uttar pradesh,kharif,Maize,579.75,28856.0,36791.0,1.274986138064874
uttar pradesh,kharif,Moong(Green Gram),579.75,3841.0,1022.0,0.26607654256703983
uttar pradesh,kharif,Rice,579.75,6004.0,3870.0,0.6445702864756829
uttar pradesh,kharif,Sesamum,579.75,3869.0,642.0,0.1659343499612303
uttar pradesh,kharif,Soyabean,579.75,3514.0,3771.0,1.0731360273192943
uttar pradesh,kharif,Sunflower,579.75,9.0,15.0,1.6666666666666667
uttar pradesh,kharif,Urad,579.75,97702.0,14167.0,0.14500214939305234
uttar pradesh,rabi,Barley,75.32000000000001,5842.0,9393.0,1.6078397808969531
uttar pradesh,rabi,Gram,75.32000000000001,49561.0,51883.0,1.0468513548959868
uttar pradesh,rabi,Linseed,75.32000000000001,108.0,55.0,0.5092592592592593
uttar pradesh,rabi,Masoor,75.32000000000001,21916.0,25466.0,1.1619821135243658
uttar pradesh,rabi,Onion,75.32000000000001,81.0,1163.0,14.358024691358025
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,45721.0,56374.0,1.233000153102513
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,682.0,539.0,0.7903225806451613
uttar pradesh,rabi,Wheat,75.32000000000001,98336.0,198633.0,2.0199418320859097
uttar pradesh,summer,Moong(Green Gram),34.81,307.0,186.0,0.6058631921824105
uttar pradesh,summer,Onion,34.81,18.0,178.0,9.88888888888889
uttar pradesh,whole year,Potato,689.88,422.0,8826.0,20.914691943127963
uttar pradesh,whole year,Sannhamp,689.88,14.0,4.0,0.2857142857142857
uttar pradesh,whole year,Sugarcane,689.88,93.0,4610.0,49.56989247311828
uttar pradesh,kharif,Arhar/Tur,579.75,2260.0,1504.0,0.6654867256637168
uttar pradesh,kharif,Bajra,579.75,1708.0,1359.0,0.7956674473067916
uttar pradesh,kharif,Groundnut,579.75,140.0,72.0,0.5142857142857142
uttar pradesh,kharif,Jowar,579.75,4636.0,3639.0,0.7849439171699741
uttar pradesh,kharif,Maize,579.75,2584.0,2018.0,0.7809597523219814
uttar pradesh,kharif,Moong(Green Gram),579.75,63.0,17.0,0.2698412698412698
uttar pradesh,kharif,Rice,579.75,48397.0,102433.0,2.116515486497097
uttar pradesh,kharif,Sesamum,579.75,736.0,94.0,0.12771739130434784
uttar pradesh,kharif,Urad,579.75,5595.0,1449.0,0.2589812332439678
uttar pradesh,rabi,Barley,75.32000000000001,675.0,1257.0,1.8622222222222222
uttar pradesh,rabi,Gram,75.32000000000001,2232.0,1942.0,0.8700716845878136
uttar pradesh,rabi,Linseed,75.32000000000001,62.0,31.0,0.5
uttar pradesh,rabi,Maize,75.32000000000001,6.0,8.0,1.3333333333333333
uttar pradesh,rabi,Masoor,75.32000000000001,1955.0,1569.0,0.8025575447570332
uttar pradesh,rabi,Onion,75.32000000000001,50.0,718.0,14.36
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,2491.0,2573.0,1.0329185066238458
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,2965.0,1939.0,0.6539629005059022
uttar pradesh,rabi,Wheat,75.32000000000001,85337.0,198410.0,2.32501728441356
uttar pradesh,summer,Maize,34.81,133.0,182.0,1.368421052631579
uttar pradesh,summer,Moong(Green Gram),34.81,48.0,29.0,0.6041666666666666
uttar pradesh,summer,Onion,34.81,118.0,1202.0,10.186440677966102
uttar pradesh,summer,Urad,34.81,2443.0,1088.0,0.4453540728612362
uttar pradesh,whole year,Potato,689.88,4895.0,76783.0,15.686006128702758
uttar pradesh,whole year,Sugarcane,689.88,425.0,20412.0,48.02823529411765
uttar pradesh,kharif,Arhar/Tur,579.75,846.0,439.0,0.5189125295508275
uttar pradesh,kharif,Groundnut,579.75,1136.0,1324.0,1.1654929577464788
uttar pradesh,kharif,Maize,579.75,157.0,142.0,0.9044585987261147
uttar pradesh,kharif,Rice,579.75,163882.0,450103.0,2.746506632821176
uttar pradesh,kharif,Sesamum,579.75,85.0,11.0,0.12941176470588237
uttar pradesh,kharif,Urad,579.75,13.0,3.0,0.23076923076923078
uttar pradesh,rabi,Barley,75.32000000000001,108.0,201.0,1.8611111111111112
uttar pradesh,rabi,Gram,75.32000000000001,83.0,76.0,0.9156626506024096
uttar pradesh,rabi,Linseed,75.32000000000001,313.0,154.0,0.49201277955271566
uttar pradesh,rabi,Masoor,75.32000000000001,12135.0,8737.0,0.7199835187474248
uttar pradesh,rabi,Onion,75.32000000000001,30.0,431.0,14.366666666666667
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,1347.0,1848.0,1.3719376391982183
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,4454.0,4176.0,0.9375841939829367
uttar pradesh,rabi,Wheat,75.32000000000001,143548.0,365487.0,2.546096079360214
uttar pradesh,summer,Maize,34.81,441.0,603.0,1.3673469387755102
uttar pradesh,summer,Moong(Green Gram),34.81,78.0,42.0,0.5384615384615384
uttar pradesh,summer,Onion,34.81,278.0,2831.0,10.183453237410072
uttar pradesh,summer,Rice,34.81,214.0,588.0,2.7476635514018692
uttar pradesh,whole year,Potato,689.88,3019.0,42372.0,14.03511096389533
uttar pradesh,whole year,Sugarcane,689.88,20595.0,999928.0,48.55197863559116
uttar pradesh,whole year,Turmeric,689.88,21.0,38.0,1.8095238095238095
uttar pradesh,kharif,Arhar/Tur,579.75,3431.0,4081.0,1.1894491401923637
uttar pradesh,kharif,Bajra,579.75,3.0,3.0,1.0
uttar pradesh,kharif,Groundnut,579.75,7123.0,2465.0,0.3460620525059666
uttar pradesh,kharif,Jowar,579.75,8662.0,5686.0,0.656430385592242
uttar pradesh,kharif,Maize,579.75,18.0,22.0,1.2222222222222223
uttar pradesh,kharif,Moong(Green Gram),579.75,7340.0,888.0,0.12098092643051771
uttar pradesh,kharif,Rice,579.75,759.0,884.0,1.1646903820816865
uttar pradesh,kharif,Sesamum,579.75,4569.0,302.0,0.0660976143576275
uttar pradesh,kharif,Soyabean,579.75,68.0,73.0,1.0735294117647058
uttar pradesh,kharif,Sunflower,579.75,23.0,38.0,1.6521739130434783
uttar pradesh,kharif,Urad,579.75,39748.0,4293.0,0.10800543423568482
uttar pradesh,rabi,Barley,75.32000000000001,2664.0,2927.0,1.0987237237237237
uttar pradesh,rabi,Gram,75.32000000000001,72727.0,61048.0,0.8394131477993042
uttar pradesh,rabi,Linseed,75.32000000000001,6609.0,3490.0,0.5280677863519443
uttar pradesh,rabi,Masoor,75.32000000000001,22116.0,15238.0,0.6890034364261168
uttar pradesh,rabi,Onion,75.32000000000001,85.0,1220.0,14.352941176470589
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,43602.0,40811.0,0.935989174808495
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,2138.0,961.0,0.44948550046772684
uttar pradesh,rabi,Wheat,75.32000000000001,65646.0,94088.0,1.433263260518539
uttar pradesh,summer,Onion,34.81,45.0,444.0,9.866666666666667
uttar pradesh,whole year,Potato,689.88,129.0,2698.0,20.914728682170544
uttar pradesh,whole year,Sannhamp,689.88,307.0,92.0,0.2996742671009772
uttar pradesh,whole year,Sugarcane,689.88,1315.0,55471.0,42.18326996197719
uttar pradesh,whole year,Tobacco,689.88,15.0,113.0,7.533333333333333
uttar pradesh,kharif,Arhar/Tur,579.75,1109.0,1075.0,0.9693417493237151
uttar pradesh,kharif,Bajra,579.75,11023.0,10564.0,0.9583597931597568
uttar pradesh,kharif,Groundnut,579.75,75.0,50.0,0.6666666666666666
uttar pradesh,kharif,Jowar,579.75,946.0,841.0,0.8890063424947146
uttar pradesh,kharif,Maize,579.75,36106.0,64630.0,1.7900072010192212
uttar pradesh,kharif,Rice,579.75,57993.0,93556.0,1.6132291828324108
uttar pradesh,kharif,Sesamum,579.75,134.0,17.0,0.12686567164179105
uttar pradesh,kharif,Sunflower,579.75,110.0,186.0,1.690909090909091
uttar pradesh,kharif,Urad,579.75,128.0,30.0,0.234375
uttar pradesh,rabi,Barley,75.32000000000001,4306.0,11847.0,2.751277287505806
uttar pradesh,rabi,Gram,75.32000000000001,1080.0,1473.0,1.363888888888889
uttar pradesh,rabi,Linseed,75.32000000000001,1.0,0.0,0.0
uttar pradesh,rabi,Masoor,75.32000000000001,98.0,89.0,0.9081632653061225
uttar pradesh,rabi,Onion,75.32000000000001,141.0,2024.0,14.354609929078014
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,1807.0,3669.0,2.03043718871057
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,8937.0,9384.0,1.050016784155757
uttar pradesh,rabi,Wheat,75.32000000000001,116444.0,359361.0,3.0861272371268593
uttar pradesh,summer,Maize,34.81,90.0,123.0,1.3666666666666667
uttar pradesh,summer,Moong(Green Gram),34.81,2411.0,1702.0,0.705931148900871
uttar pradesh,summer,Onion,34.81,218.0,2151.0,9.86697247706422
uttar pradesh,summer,Urad,34.81,952.0,524.0,0.5504201680672269
uttar pradesh,whole year,Potato,689.88,11760.0,272303.0,23.155017006802723
uttar pradesh,whole year,Sugarcane,689.88,527.0,27258.0,51.72296015180266
uttar pradesh,kharif,Arhar/Tur,579.75,3366.0,2898.0,0.8609625668449198
uttar pradesh,kharif,Bajra,579.75,49633.0,60820.0,1.2253943948582595
uttar pradesh,kharif,Jowar,579.75,115.0,102.0,0.8869565217391304
uttar pradesh,kharif,Maize,579.75,291.0,502.0,1.725085910652921
uttar pradesh,kharif,Moong(Green Gram),579.75,56.0,13.0,0.23214285714285715
uttar pradesh,kharif,Rice,579.75,33054.0,67858.0,2.0529436679373148
uttar pradesh,kharif,Sesamum,579.75,484.0,63.0,0.13016528925619836
uttar pradesh,kharif,Urad,579.75,316.0,75.0,0.23734177215189872
uttar pradesh,rabi,Barley,75.32000000000001,10061.0,25253.0,2.5099890666931715
uttar pradesh,rabi,Gram,75.32000000000001,134.0,183.0,1.3656716417910448
uttar pradesh,rabi,Masoor,75.32000000000001,73.0,66.0,0.9041095890410958
uttar pradesh,rabi,Onion,75.32000000000001,9.0,129.0,14.333333333333334
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,34.0,69.0,2.0294117647058822
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,36897.0,50795.0,1.376670189988346
uttar pradesh,rabi,Wheat,75.32000000000001,198346.0,655433.0,3.3044931584201347
uttar pradesh,summer,Maize,34.81,8.0,11.0,1.375
uttar pradesh,summer,Moong(Green Gram),34.81,873.0,349.0,0.3997709049255441
uttar pradesh,summer,Onion,34.81,7.0,69.0,9.857142857142858
uttar pradesh,whole year,Potato,689.88,8391.0,204514.0,24.37301871052318
uttar pradesh,whole year,Sannhamp,689.88,15.0,4.0,0.26666666666666666
uttar pradesh,whole year,Sugarcane,689.88,8048.0,396638.0,49.28404572564612
uttar pradesh,kharif,Arhar/Tur,579.75,3219.0,3292.0,1.0226778502640572
uttar pradesh,kharif,Bajra,579.75,136.0,183.0,1.3455882352941178
uttar pradesh,kharif,Groundnut,579.75,552.0,369.0,0.6684782608695652
uttar pradesh,kharif,Jowar,579.75,70.0,79.0,1.1285714285714286
uttar pradesh,kharif,Maize,579.75,631.0,520.0,0.8240887480190174
uttar pradesh,kharif,Rice,579.75,91170.0,192364.0,2.109948447954371
uttar pradesh,kharif,Sesamum,579.75,20.0,3.0,0.15
uttar pradesh,kharif,Urad,579.75,19.0,5.0,0.2631578947368421
uttar pradesh,rabi,Barley,75.32000000000001,2539.0,4211.0,1.65852697912564
uttar pradesh,rabi,Gram,75.32000000000001,1610.0,1870.0,1.1614906832298137
uttar pradesh,rabi,Maize,75.32000000000001,107.0,146.0,1.3644859813084111
uttar pradesh,rabi,Masoor,75.32000000000001,489.0,620.0,1.2678936605316973
uttar pradesh,rabi,Onion,75.32000000000001,39.0,560.0,14.35897435897436
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,2037.0,2436.0,1.1958762886597938
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,137.0,137.0,1.0
uttar pradesh,rabi,Wheat,75.32000000000001,91626.0,231294.0,2.52432715604741
uttar pradesh,summer,Maize,34.81,185.0,253.0,1.3675675675675676
uttar pradesh,summer,Moong(Green Gram),34.81,78.0,47.0,0.6025641025641025
uttar pradesh,summer,Onion,34.81,94.0,957.0,10.180851063829786
uttar pradesh,whole year,Potato,689.88,1530.0,30197.0,19.73660130718954
uttar pradesh,whole year,Sugarcane,689.88,8784.0,380699.0,43.34005009107468
uttar pradesh,kharif,Arhar/Tur,579.75,918.0,785.0,0.855119825708061
uttar pradesh,kharif,Bajra,579.75,58.0,83.0,1.4310344827586208
uttar pradesh,kharif,Jowar,579.75,36.0,31.0,0.8611111111111112
uttar pradesh,kharif,Maize,579.75,1507.0,2049.0,1.3596549435965495
uttar pradesh,kharif,Moong(Green Gram),579.75,8.0,5.0,0.625
uttar pradesh,kharif,Rice,579.75,14320.0,33423.0,2.3340083798882683
uttar pradesh,kharif,Sunflower,579.75,11.0,18.0,1.6363636363636365
uttar pradesh,kharif,Urad,579.75,904.0,214.0,0.23672566371681417
uttar pradesh,rabi,Barley,75.32000000000001,338.0,854.0,2.526627218934911
uttar pradesh,rabi,Gram,75.32000000000001,112.0,117.0,1.0446428571428572
uttar pradesh,rabi,Masoor,75.32000000000001,475.0,427.0,0.8989473684210526
uttar pradesh,rabi,Onion,75.32000000000001,10.0,144.0,14.4
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,650.0,892.0,1.3723076923076922
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,2841.0,2422.0,0.8525167194649771
uttar pradesh,rabi,Wheat,75.32000000000001,77880.0,293444.0,3.767899332306112
uttar pradesh,summer,Maize,34.81,436.0,596.0,1.3669724770642202
uttar pradesh,summer,Moong(Green Gram),34.81,114.0,62.0,0.543859649122807
uttar pradesh,summer,Onion,34.81,87.0,859.0,9.873563218390805
uttar pradesh,summer,Urad,34.81,419.0,205.0,0.4892601431980907
uttar pradesh,whole year,Potato,689.88,6455.0,135013.0,20.916034082106894
uttar pradesh,whole year,Sugarcane,689.88,128721.0,8302505.0,64.50000388437007
uttar pradesh,kharif,Arhar/Tur,579.75,13576.0,14202.0,1.0461107837360046
uttar pradesh,kharif,Bajra,579.75,10476.0,12794.0,1.2212676594119893
uttar pradesh,kharif,Groundnut,579.75,2664.0,2787.0,1.0461711711711712
uttar pradesh,kharif,Jowar,579.75,3640.0,4431.0,1.2173076923076922
uttar pradesh,kharif,Maize,579.75,2110.0,2410.0,1.1421800947867298
uttar pradesh,kharif,Moong(Green Gram),579.75,205.0,48.0,0.23414634146341465
uttar pradesh,kharif,Rice,579.75,103594.0,215028.0,2.075680058690658
uttar pradesh,kharif,Sesamum,579.75,1248.0,256.0,0.20512820512820512
uttar pradesh,kharif,Urad,579.75,818.0,513.0,0.6271393643031785
uttar pradesh,rabi,Barley,75.32000000000001,5867.0,6821.0,1.162604397477416
uttar pradesh,rabi,Gram,75.32000000000001,16853.0,18934.0,1.1234794991989556
uttar pradesh,rabi,Linseed,75.32000000000001,5024.0,2612.0,0.5199044585987261
uttar pradesh,rabi,Masoor,75.32000000000001,7223.0,5959.0,0.8250034611657207
uttar pradesh,rabi,Onion,75.32000000000001,232.0,3330.0,14.35344827586207
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,5432.0,7838.0,1.4429307805596465
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,3350.0,2121.0,0.6331343283582089
uttar pradesh,rabi,Wheat,75.32000000000001,112193.0,239018.0,2.130418118777464
uttar pradesh,summer,Onion,34.81,64.0,631.0,9.859375
uttar pradesh,whole year,Potato,689.88,2155.0,45072.0,20.91508120649652
uttar pradesh,whole year,Sannhamp,689.88,94.0,28.0,0.2978723404255319
uttar pradesh,whole year,Sugarcane,689.88,1933.0,96411.0,49.87635799275737
uttar pradesh,kharif,Arhar/Tur,579.75,799.0,659.0,0.8247809762202754
uttar pradesh,kharif,Bajra,579.75,43206.0,56157.0,1.2997500347174005
uttar pradesh,kharif,Jowar,579.75,505.0,627.0,1.2415841584158416
uttar pradesh,kharif,Maize,579.75,1442.0,2234.0,1.5492371705963939
uttar pradesh,kharif,Moong(Green Gram),579.75,192.0,45.0,0.234375
uttar pradesh,kharif,Moth,579.75,19.0,7.0,0.3684210526315789
uttar pradesh,kharif,Rice,579.75,122354.0,291505.0,2.3824721709139056
uttar pradesh,kharif,Sesamum,579.75,364.0,47.0,0.12912087912087913
uttar pradesh,kharif,Urad,579.75,13465.0,9776.0,0.7260304493130338
uttar pradesh,rabi,Barley,75.32000000000001,314.0,743.0,2.3662420382165603
uttar pradesh,rabi,Gram,75.32000000000001,36.0,38.0,1.0555555555555556
uttar pradesh,rabi,Masoor,75.32000000000001,3567.0,2996.0,0.8399215026633025
uttar pradesh,rabi,Onion,75.32000000000001,99.0,1421.0,14.353535353535353
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,306.0,420.0,1.3725490196078431
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,6861.0,6679.0,0.9734732546276053
uttar pradesh,rabi,Wheat,75.32000000000001,206414.0,653948.0,3.1681378201091013
uttar pradesh,summer,Maize,34.81,1249.0,1707.0,1.366693354683747
uttar pradesh,summer,Moong(Green Gram),34.81,27.0,15.0,0.5555555555555556
uttar pradesh,summer,Onion,34.81,220.0,2171.0,9.868181818181819
uttar pradesh,summer,Rice,34.81,13.0,31.0,2.3846153846153846
uttar pradesh,whole year,Potato,689.88,9938.0,282557.0,28.431978265244517
uttar pradesh,whole year,Sugarcane,689.88,68174.0,3594406.0,52.72400035204037
uttar pradesh,whole year,Tobacco,689.88,89.0,384.0,4.314606741573034
uttar pradesh,kharif,Arhar/Tur,579.75,124.0,80.0,0.6451612903225806
uttar pradesh,kharif,Groundnut,579.75,39.0,33.0,0.8461538461538461
uttar pradesh,kharif,Maize,579.75,544.0,625.0,1.1488970588235294
uttar pradesh,kharif,Moong(Green Gram),579.75,24.0,6.0,0.25
uttar pradesh,kharif,Rice,579.75,26432.0,66673.0,2.522434927360775
uttar pradesh,kharif,Sesamum,579.75,6.0,1.0,0.16666666666666666
uttar pradesh,kharif,Urad,579.75,1458.0,345.0,0.2366255144032922
uttar pradesh,rabi,Barley,75.32000000000001,640.0,1517.0,2.3703125
uttar pradesh,rabi,Gram,75.32000000000001,127.0,134.0,1.0551181102362204
uttar pradesh,rabi,Masoor,75.32000000000001,675.0,296.0,0.43851851851851853
uttar pradesh,rabi,Onion,75.32000000000001,19.0,272.0,14.31578947368421
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,232.0,318.0,1.3706896551724137
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,2525.0,2506.0,0.9924752475247525
uttar pradesh,rabi,Wheat,75.32000000000001,125015.0,433333.0,3.466248050233972
uttar pradesh,summer,Maize,34.81,88.0,120.0,1.3636363636363635
uttar pradesh,summer,Moong(Green Gram),34.81,119.0,63.0,0.5294117647058824
uttar pradesh,summer,Onion,34.81,52.0,513.0,9.865384615384615
uttar pradesh,summer,Urad,34.81,2869.0,1452.0,0.5060996863018473
uttar pradesh,whole year,Potato,689.88,2653.0,46305.0,17.45382585751979
uttar pradesh,whole year,Sugarcane,689.88,228041.0,15503139.0,67.98399849149934
uttar pradesh,kharif,Arhar/Tur,579.75,112.0,112.0,1.0
uttar pradesh,kharif,Bajra,579.75,5.0,40.0,8.0
uttar pradesh,kharif,Groundnut,579.75,655.0,436.0,0.665648854961832
uttar pradesh,kharif,Jowar,579.75,7.0,6.0,0.8571428571428571
uttar pradesh,kharif,Maize,579.75,232.0,442.0,1.9051724137931034
uttar pradesh,kharif,Rice,579.75,157680.0,428098.0,2.71497970573313
uttar pradesh,kharif,Sesamum,579.75,289.0,30.0,0.10380622837370242
uttar pradesh,kharif,Sunflower,579.75,55.0,93.0,1.690909090909091
uttar pradesh,kharif,Urad,579.75,212.0,116.0,0.5471698113207547
uttar pradesh,rabi,Barley,75.32000000000001,26.0,67.0,2.576923076923077
uttar pradesh,rabi,Gram,75.32000000000001,13.0,14.0,1.0769230769230769
uttar pradesh,rabi,Masoor,75.32000000000001,5027.0,3368.0,0.6699820966779392
uttar pradesh,rabi,Onion,75.32000000000001,12.0,172.0,14.333333333333334
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,161.0,221.0,1.3726708074534162
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,5917.0,3933.0,0.6646949467635627
uttar pradesh,rabi,Wheat,75.32000000000001,162548.0,498135.0,3.064540935600561
uttar pradesh,summer,Maize,34.81,87.0,119.0,1.367816091954023
uttar pradesh,summer,Moong(Green Gram),34.81,18.0,10.0,0.5555555555555556
uttar pradesh,summer,Onion,34.81,28.0,285.0,10.178571428571429
uttar pradesh,summer,Rice,34.81,995.0,2701.0,2.714572864321608
uttar pradesh,summer,Urad,34.81,80.0,39.0,0.4875
uttar pradesh,whole year,Potato,689.88,531.0,11289.0,21.259887005649716
uttar pradesh,whole year,Sugarcane,689.88,48994.0,2396982.0,48.92399069273789
uttar pradesh,kharif,Arhar/Tur,579.75,11069.0,16137.0,1.457855271478905
uttar pradesh,kharif,Bajra,579.75,13441.0,16505.0,1.227959229224016
uttar pradesh,kharif,Jowar,579.75,4878.0,5139.0,1.0535055350553506
uttar pradesh,kharif,Maize,579.75,1238.0,1416.0,1.1437802907915993
uttar pradesh,kharif,Moong(Green Gram),579.75,260.0,147.0,0.5653846153846154
uttar pradesh,kharif,Rice,579.75,107856.0,239818.0,2.2235017059783413
uttar pradesh,kharif,Sesamum,579.75,408.0,107.0,0.2622549019607843
uttar pradesh,kharif,Urad,579.75,5237.0,2095.0,0.4000381898033225
uttar pradesh,rabi,Barley,75.32000000000001,1671.0,2860.0,1.7115499700777976
uttar pradesh,rabi,Gram,75.32000000000001,4702.0,4165.0,0.8857932794555509
uttar pradesh,rabi,Linseed,75.32000000000001,48.0,24.0,0.5
uttar pradesh,rabi,Masoor,75.32000000000001,17.0,17.0,1.0
uttar pradesh,rabi,Onion,75.32000000000001,94.0,1349.0,14.351063829787234
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,4379.0,5863.0,1.3388901575702215
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,1381.0,867.0,0.6278059377262853
uttar pradesh,rabi,Wheat,75.32000000000001,145987.0,390260.0,2.6732517278935797
uttar pradesh,summer,Maize,34.81,43.0,59.0,1.372093023255814
uttar pradesh,summer,Moong(Green Gram),34.81,2377.0,621.0,0.2612536811106437
uttar pradesh,summer,Onion,34.81,343.0,3385.0,9.868804664723031
uttar pradesh,summer,Urad,34.81,4914.0,1656.0,0.336996336996337
uttar pradesh,whole year,Potato,689.88,5791.0,94833.0,16.375928164393024
uttar pradesh,whole year,Sannhamp,689.88,60.0,18.0,0.3
uttar pradesh,whole year,Sugarcane,689.88,1571.0,65794.0,41.880330999363466
uttar pradesh,kharif,Arhar/Tur,579.75,10772.0,9803.0,0.9100445599702933
uttar pradesh,kharif,Bajra,579.75,2007.0,1596.0,0.7952167414050823
uttar pradesh,kharif,Groundnut,579.75,2148.0,1323.0,0.6159217877094972
uttar pradesh,kharif,Jowar,579.75,11668.0,9956.0,0.8532739115529654
uttar pradesh,kharif,Maize,579.75,187.0,256.0,1.3689839572192513
uttar pradesh,kharif,Moong(Green Gram),579.75,900.0,241.0,0.2677777777777778
uttar pradesh,kharif,Rice,579.75,137691.0,274443.0,1.993180382160054
uttar pradesh,kharif,Sesamum,579.75,1891.0,243.0,0.1285034373347435
uttar pradesh,kharif,Sunflower,579.75,58.0,97.0,1.6724137931034482
uttar pradesh,kharif,Urad,579.75,14874.0,4150.0,0.2790103536372193
uttar pradesh,rabi,Barley,75.32000000000001,3676.0,6848.0,1.8628944504896627
uttar pradesh,rabi,Gram,75.32000000000001,6690.0,5717.0,0.854559043348281
uttar pradesh,rabi,Linseed,75.32000000000001,211.0,104.0,0.4928909952606635
uttar pradesh,rabi,Masoor,75.32000000000001,269.0,216.0,0.8029739776951673
uttar pradesh,rabi,Onion,75.32000000000001,204.0,2928.0,14.352941176470589
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,4356.0,4265.0,0.97910927456382
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,6923.0,5133.0,0.7414415715730175
uttar pradesh,rabi,Wheat,75.32000000000001,183703.0,421984.0,2.297099121952282
uttar pradesh,summer,Maize,34.81,45.0,61.0,1.3555555555555556
uttar pradesh,summer,Moong(Green Gram),34.81,342.0,207.0,0.6052631578947368
uttar pradesh,summer,Onion,34.81,234.0,2383.0,10.183760683760683
uttar pradesh,summer,Urad,34.81,4485.0,2126.0,0.47402452619843927
uttar pradesh,whole year,Potato,689.88,5302.0,68406.0,12.90192380233874
uttar pradesh,whole year,Sannhamp,689.88,15.0,5.0,0.3333333333333333
uttar pradesh,whole year,Sugarcane,689.88,4873.0,183439.0,37.643956494972294
uttar pradesh,kharif,Arhar/Tur,579.75,161.0,133.0,0.8260869565217391
uttar pradesh,kharif,Bajra,579.75,3478.0,3541.0,1.0181138585393905
uttar pradesh,kharif,Groundnut,579.75,7.0,5.0,0.7142857142857143
uttar pradesh,kharif,Jowar,579.75,1076.0,1286.0,1.195167286245353
uttar pradesh,kharif,Maize,579.75,120.0,11.0,0.09166666666666666
uttar pradesh,kharif,Moong(Green Gram),579.75,26.0,6.0,0.23076923076923078
uttar pradesh,kharif,Rice,579.75,137198.0,290515.0,2.117487135380982
uttar pradesh,kharif,Sunflower,579.75,2106.0,3568.0,1.694207027540361
uttar pradesh,kharif,Urad,579.75,2757.0,1845.0,0.6692056583242655
uttar pradesh,rabi,Barley,75.32000000000001,37.0,87.0,2.3513513513513513
uttar pradesh,rabi,Gram,75.32000000000001,50.0,53.0,1.06
uttar pradesh,rabi,Masoor,75.32000000000001,2256.0,2418.0,1.071808510638298
uttar pradesh,rabi,Onion,75.32000000000001,35.0,503.0,14.371428571428572
uttar pradesh,rabi,Peas & beans (Pulses),75.32000000000001,1293.0,1774.0,1.3720030935808198
uttar pradesh,rabi,Rapeseed &Mustard,75.32000000000001,2961.0,3268.0,1.1036811887875717
uttar pradesh,rabi,Wheat,75.32000000000001,139277.0,487304.0,3.498811720528156
uttar pradesh,summer,Maize,34.81,40.0,55.0,1.375
uttar pradesh,summer,Moong(Green Gram),34.81,17.0,9.0,0.5294117647058824
uttar pradesh,summer,Onion,34.81,63.0,622.0,9.873015873015873
uttar pradesh,summer,Rice,34.81,1334.0,2824.0,2.1169415292353824
uttar pradesh,whole year,Potato,689.88,1722.0,45784.0,26.5876887340302
uttar pradesh,whole year,Sugarcane,689.88,21101.0,1204023.0,57.059997156532866
uttar pradesh,whole year,Turmeric,689.88,46.0,83.0,1.8043478260869565
uttar pradesh,kharif,Arhar/Tur,579.75,7.0,4.0,0.5714285714285714
uttar pradesh,kharif,Groundnut,579.75,3648.0,3101.0,0.8500548245614035
uttar pradesh,kharif,Maize,579.75,7180.0,8250.0,1.149025069637883
